text,prediction,true
1. What are the four different samples? ^p 2. How much vinegar are you supposed to pour into each sample? ^p 3. How are you going to measure the mass?,0.5776578187942505,0.6666666865348816
It go and gets the tRNA,3.3714550227159634e-05,0.0
Additional information needed to replicate this experiment would be to give the samples and how much of the samples were used in the procedure. Also the amount of vinegar and the size of the container used should be given.,0.8537487387657166,1.0
"The polymer that has the most stretchability was plastic type B with 22 mm for the first trail and 23 for the second. Plastic type A had10 and 12, type C had 14 and 13, type D had 20 and 20. One way the students could of improved their experiment was to do threa trails.",0.8175935745239258,0.6666666865348816
white :: This way the doghouse will stay cool since th e jar with the white lid had the average temperature or 42(DEG) C.,0.3454414904117584,0.3333333432674408
"I would need to know what are the samples, like the ones they put in their table at other ones. They don't state what the samples have to be .  They also don't say how much should the samples weigh. They also don't say how much vinegar should  be used.  Should it be the same amount or no because they allweigh different amounts.",0.8703833818435669,0.6666666865348816
"mRNA leavign the nucleaus, the mRNA attaches to the new protein, then matches up the complemetary codons.",0.041219115257263184,0.3333333432674408
One way to control the movement of substances arcoss the membrane is the stomata. This controls how much materials go into and out of the cell by opening and closing. Another way to control the movement is by diffusion. Some water goes into the cell while other go away. cellular respiration also helps the movment of substances.,0.06568943709135056,0.0
1.) When an emzyne csuch as insulin attaches to a cell it tells the cell to let in sugar.2.) equalibrum is when one side has more of a protien then the other so they transfer the protiens over untill they are equal.3.)When a protien fits into a channel protien to make it change shape for a bigger protien to come through.,0.36240652203559875,0.0
white ::  dark colors atract heat lighter colors reapel heat,0.07541665434837341,0.0
1. Phagocytosis- It traps certain materials and allows them to enter the cell2. Exocytosis- Pushes certain materials out of the cell.3. Entrocytosis- Allows certain things into the cell.,0.004391358699649572,0.3333333432674408
First mRNA starts by creating a message that Tells the other types of RNA what they will be doing. It creates a blue print for tRNA. tRNA then carries the ammio acids with the anticoden to the rRNA which makes up ribosomes and other proteins.,0.2376239150762558,0.0
white ::  white because white has the least heat drawn to it then all the other colors so your dog would be way cooler and in be tter shape in a white dog house then any others.,0.3896878659725189,0.3333333432674408
white ::  the color will affect the dog house because i t will make it alot cooler in the dog house when the sun is out and it wi ll look better(:,0.15133173763751984,0.3333333432674408
Active transport- using energy to move something across the membrane.Inactive transport- No energy needed to move a substance across the membrane.Facillitated diffusion- inactive transport that uses proteins to move a substance across the membrane.,0.08605857193470001,0.6666666865348816
